# 6442, 1590253813
#  dongle_time, rssi, ch, mac, adv_packet                                                          
    5128670,-57,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000404F18C000C0C08001C000C0C0800119C0
    5128691,-60,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000405218400380BE0003400380BE000319C0
    5128711,-74,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040DB0100000000000000000000000019C0
    5128732,-66,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000403718003E000180FC003E000180FC19C0
    5128753,-62,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000404518404040FFC0FC404040FFC0FC19C0
    5130960,-56,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000405E18000340BEC002000340BEC00219C0
    5130981,-63,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000405018C04080FF00FCC04080FF00FC19C0
    5131002,-62,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040541840020000003E40020000003E19C0
    5131022,-86,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD00000040E20100000000000000000000000019C0
    5131043,-76,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040090200000000000000000000000019C0
    5131064,-65,37,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000404D1800FE0000803F00FE0000803F19C0
    5131085,-76,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040510200000000000000000000000019C0
    5131105,-74,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040DB0100000000000000000000000019C0
    5131126,-69,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040680100000000000000000000000019C0
    5131147,-56,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000405E18000340BEC002000340BEC00219C0
    5131168,-59,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000405B18C00040C00001C00040C0000119C0
    5131188,-75,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040090200000000000000000000000019C0
    5131209,-56,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000405F18800280BEC002800280BEC00219C0
    5131230,-62,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD0000004055184002C0FFC03D4002C0FFC03D19C0
    5131250,-65,37,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000404E1880FDC0FF403F80FDC0FF403F19C0
    5131271,-74,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040DB0100000000000000000000000019C0
    5131292,-75,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040090200000000000000000000000019C0
    5131313,-57,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000405F18800280BEC002800280BEC00219C0
    5133512,-81,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040DC0100000000000000000000000019C0
    5133533,-58,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000406A18800280BE8003800280BE800319C0
    5133554,-78,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040680100000000000000000000000019C0
    5133574,-65,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040601800028000803D00028000803D19C0
    5133595,-61,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000405918C0FDC0FFC03FC0FDC0FFC03F19C0
    5133616,-68,38,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000404F18C03E000180FCC03E000180FC19C0
    5133636,-57,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000406B18000340BE0003000340BE000319C0
    5133657,-59,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000406818C00000C04001C00000C0400119C0
    5133678,-67,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000405A18C0FDC0FF803FC0FDC0FF803F19C0
    5133699,-73,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040680100000000000000000000000019C0
    5133719,-69,38,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000404F18C03E000180FCC03E000180FC19C0
    5133740,-59,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000406818C00000C04001C00000C0400119C0
    5133761,-76,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040510200000000000000000000000019C0
    5133781,-69,38,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000404F18C03E000180FCC03E000180FC19C0
    5133802,-63,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000406B18000340BE0003000340BE000319C0
    5133823,-68,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000406118C0018000803DC0018000803D19C0
    5133844,-55,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000406B18000340BE0003000340BE000319C0
    5133865,-59,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000406918C00000C18001C00000C1800119C0
    5136073,-81,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040680100000000000000000000000019C0
    5136093,-72,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000406618C0FD0000803FC0FD0000803F19C0
    5136114,-67,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000405B18803EC00000FC803EC00000FC19C0
    5136135,-61,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000406D1840024000003E40024000003E19C0
    5136156,-57,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000407418C00080C08000C00080C0800019C0
    5136177,-67,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000405C18003E800000FC003E800000FC19C0
    5136197,-72,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000406618C0FD0000803FC0FD0000803F19C0
    5136218,-74,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040DC0100000000000000000000000019C0
    5136239,-56,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000407418C00080C08000C00080C0800019C0
    5136260,-61,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000407718000300BF0003000300BF000319C0
    5136281,-67,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000405C18003E800000FC003E800000FC19C0
    5136301,-61,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000407818400380BEC002400380BEC00219C0
    5136322,-84,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040680100000000000000000000000019C0
    5136343,-66,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000405C18003E800000FC003E800000FC19C0
    5136363,-61,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000406E1880024000C03D80024000C03D19C0
    5136384,-60,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000407818400380BEC002400380BEC00219C0
    5136405,-57,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD0000004075180001C0C040010001C0C0400119C0
    5136426,-66,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000405D18003EC00000FC003EC00000FC19C0
    5136446,-71,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040671800FE40FFC03F00FE40FFC03F19C0
    5136467,-59,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000407818400380BEC002400380BEC00219C0
    5138638,-63,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000407A1840020000C03D40020000C03D19C0
    5138659,-62,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD0000004076184040C0FFC0FC4040C0FFC0FC19C0
    5138686,-58,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD0000004084188002C0BD40038002C0BD400319C0
    5138707,-76,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040520200000000000000000000000019C0
    5138728,-70,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040680100000000000000000000000019C0
    5138748,-62,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD0000004076184040C0FFC0FC4040C0FFC0FC19C0
    5138769,-74,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD000000400A0200000000000000000000000019C0
    5138790,-67,37,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040731840FEC0FFC03F40FEC0FFC03F19C0
    5138811,-57,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD0000004084188002C0BD40038002C0BD400319C0
    5138831,-86,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD00000040E30100000000000000000000000019C0
    5138852,-63,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000407A1840020000C03D40020000C03D19C0
    5138873,-76,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040520200000000000000000000000019C0
    5138894,-58,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD0000004084188002C0BD40038002C0BD400319C0
    5138914,-79,37,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000406918003E000140FC003E000140FC19C0
    5138935,-61,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000408118C00040C00001C00040C0000119C0
    5138956,-57,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000408518400380BE4003400380BE400319C0
    5138976,-62,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000407B1840020000803D40020000803D19C0
    5138997,-62,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD0000004077188040C0FF00FC8040C0FF00FC19C0
    5141195,-61,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000407F1800FE80FFC03F00FE80FFC03F19C0
    5141216,-80,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040690100000000000000000000000019C0
    5141237,-59,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000408D18C00080C00001C00080C0000119C0
    5141257,-63,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD0000004083184040C0FF00FC4040C0FF00FC19C0
    5141278,-63,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040861880024000803D80024000803D19C0
    5141299,-58,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000409018000340BE0003000340BE000319C0
    5141320,-62,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000407F1800FE80FFC03F00FE80FFC03F19C0
    5141341,-59,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000408D18C00080C00001C00080C0000119C0
    5141361,-63,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD0000004083184040C0FF00FC4040C0FF00FC19C0
    5141382,-82,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040690100000000000000000000000019C0
    5141403,-74,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040DC0100000000000000000000000019C0
    5141424,-77,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD000000400A0200000000000000000000000019C0
    5141444,-63,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD0000004083184040C0FF00FC4040C0FF00FC19C0
    5141465,-62,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040801800FE80FFC03F00FE80FFC03F19C0
    5141486,-82,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040690100000000000000000000000019C0
    5141507,-77,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040520200000000000000000000000019C0
    5141527,-62,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040801800FE80FFC03F00FE80FFC03F19C0
    5141548,-59,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000408E18C00040C08000C00040C0800019C0
    5141569,-63,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000408418C040C0FFC0FBC040C0FFC0FB19C0
    5143758,-61,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000408F18C040C0FFC0FBC040C0FFC0FB19C0
    5143778,-77,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040690100000000000000000000000019C0
    5143799,-68,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000408118C03E0001C0FBC03E0001C0FB19C0
    5143820,-74,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040DD0100000000000000000000000019C0
    5143841,-58,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000409A18000180C04001000180C0400119C0
    5143861,-89,39,CA:B2:4D:56:74:AD,02010403036FFD17166FFD000000400A0200000000000000000000000019C0
    5143882,-63,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040931880028000C03D80028000C03D19C0
    5143903,-62,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000408F18C040C0FFC0FBC040C0FFC0FB19C0
    5143923,-61,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000409D18C00280BE0003C00280BE000319C0
    5143944,-77,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040690100000000000000000000000019C0
    5143965,-62,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD0000004090184040C0FF80FB4040C0FF80FB19C0
    5143986,-68,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000408218403EC00080FB403EC00080FB19C0
    5144006,-63,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000409418C0020000C03DC0020000C03D19C0
    5144027,-61,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000409E18000340BE0003000340BE000319C0
    5144048,-77,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040690100000000000000000000000019C0
    5144068,-59,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000409B18800040C00001800040C0000119C0
    5144089,-89,39,CA:B2:4D:56:74:AD,02010403036FFD17166FFD000000400A0200000000000000000000000019C0
    5144110,-61,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD0000004090184040C0FF80FB4040C0FF80FB19C0
    5144131,-68,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000408218403EC00080FB403EC00080FB19C0
    5146312,-73,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040DD0100000000000000000000000019C0
    5146333,-72,37,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000408E18803EC00040FC803EC00040FC19C0
    5146353,-76,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040520200000000000000000000000019C0
    5146374,-61,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000409C180040C0FFC0FB0040C0FFC0FB19C0
    5146395,-76,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD000000400A0200000000000000000000000019C0
    5146415,-61,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040A6180001C0C080010001C0C0800119C0
    5146436,-56,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040A9188002C0BEC0028002C0BEC00219C0
    5146457,-71,37,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000408E18803EC00040FC803EC00040FC19C0
    5146478,-70,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040690100000000000000000000000019C0
    5146498,-73,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040DD0100000000000000000000000019C0
    5146519,-88,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD00000040E30100000000000000000000000019C0
    5146540,-67,37,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000408F18803E0001C0FB803E0001C0FB19C0
    5146561,-72,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040DD0100000000000000000000000019C0
    5146582,-76,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040520200000000000000000000000019C0
    5146602,-61,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000409D188040000080FC8040000080FC19C0
    5146623,-61,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040A11840028000C03D40028000C03D19C0
    5146644,-59,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040A718C000C0C08000C000C0C0800019C0
    5146665,-67,37,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000408F18803E0001C0FB803E0001C0FB19C0
    5146685,-62,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000409D188040000080FC8040000080FC19C0
    5146706,-61,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040A818000180C04001000180C0400119C0
    5148869,-62,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040AC1880018000803D80018000803D19C0
    5148890,-63,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040A518C0FD40FF803FC0FD40FF803F19C0
    5148910,-77,38,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000409A18C03EC000C0FBC03EC000C0FB19C0
    5148931,-61,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040A818C04040FF80FCC04040FF80FC19C0
    5148952,-60,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040B618000300BE0003000300BE000319C0
    5148973,-63,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040AC1880018000803D80018000803D19C0
    5148993,-59,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040B318C000C0C04001C000C0C0400119C0
    5149014,-76,38,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000409B18803E000180FC803E000180FC19C0
    5149035,-61,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040A918404040FF40FC404040FF40FC19C0
    5149056,-60,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040B618000300BE0003000300BE000319C0
    5149076,-63,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040AD1800024000003E00024000003E19C0
    5149097,-64,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040A61840FD80FF004040FD80FF004019C0
    5149118,-74,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040690100000000000000000000000019C0
    5149138,-61,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040AD1800024000003E00024000003E19C0
    5149159,-58,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040B4180001C0C000010001C0C0000119C0
    5149180,-75,38,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000409B18803E000180FC803E000180FC19C0
    5149201,-59,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040B718C002C0BE4003C002C0BE400319C0
    5149221,-58,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040B4180001C0C000010001C0C0000119C0
    5151432,-62,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040B91840028000C03D40028000C03D19C0
    5151452,-56,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040C0188000C0C000018000C0C0000119C0
    5151473,-66,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040A718C03E000180FCC03E000180FC19C0
    5151494,-74,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040DD0100000000000000000000000019C0
    5151514,-72,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040B218C0FDC0FFC040C0FDC0FFC04019C0
    5151535,-62,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040B5180040C0FF00FC0040C0FF00FC19C0
    5151556,-61,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040B91840028000C03D40028000C03D19C0
    5151577,-66,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040A718C03E000180FCC03E000180FC19C0
    5151597,-72,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040B218C0FDC0FFC040C0FDC0FFC04019C0
    5151618,-60,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040C318400380BE4003400380BE400319C0
    5151639,-66,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040A818C03E000140FCC03E000140FC19C0
    5151660,-76,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040690100000000000000000000000019C0
    5151680,-62,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040BA1800024000C03D00024000C03D19C0
    5151701,-62,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040B6188040C0FF80FC8040C0FF80FC19C0
    5151722,-57,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040C118C000C0C00001C000C0C0000119C0
    5151742,-66,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040A818C03E000140FCC03E000140FC19C0
    5151763,-60,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040C418C00240BE8002C00240BE800219C0
    5151784,-76,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD000000406A0100000000000000000000000019C0
    5151805,-66,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040A818C03E000140FCC03E000140FC19C0
    5154002,-65,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040C2184040C0FF80FC4040C0FF80FC19C0
    5154023,-60,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040CC18C00080C0C000C00080C0C00019C0
    5154044,-73,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040DE0100000000000000000000000019C0
    5154065,-65,37,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040BE1880FD80FF403F80FD80FF403F19C0
    5154086,-88,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD00000040E40100000000000000000000000019C0
    5154107,-64,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040C2184040C0FF80FC4040C0FF80FC19C0
    5154127,-59,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040CD18800000C04001800000C0400119C0
    5154148,-66,37,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040BF18C0FDC0FF803FC0FDC0FF803F19C0
    5154169,-61,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040C61840024000C03D40024000C03D19C0
    5154190,-73,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040DE0100000000000000000000000019C0
    5154210,-63,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040C2184040C0FF80FC4040C0FF80FC19C0
    5154231,-73,37,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040B418403E400100FC403E400100FC19C0
    5154252,-64,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040C3180040C0FF00FC0040C0FF00FC19C0
    5154273,-59,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040CD18800000C04001800000C0400119C0
    5154293,-56,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040D018800240BE0003800240BE000319C0
    5154314,-66,37,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040BF18C0FDC0FF803FC0FDC0FF803F19C0
    5154335,-78,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040530200000000000000000000000019C0
    5154356,-87,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD00000040E40100000000000000000000000019C0
    5154376,-57,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040D118800340BE8003800340BE800319C0
    5156560,-62,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040CE188040400080FC8040400080FC19C0
    5156580,-75,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040DE0100000000000000000000000019C0
    5156601,-77,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD000000400B0200000000000000000000000019C0
    5156622,-58,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040D918400140C14001400140C1400119C0
    5156643,-61,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040DC18400380BEC002400380BEC00219C0
    5156664,-74,38,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040C018C03EC00000FCC03EC00000FC19C0
    5156684,-61,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040CE188040400080FC8040400080FC19C0
    5156705,-63,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040D21880024000803D80024000803D19C0
    5156726,-58,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040D918400140C14001400140C1400119C0
    5156747,-75,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040DE0100000000000000000000000019C0
    5156767,-61,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040CF180040000000FC0040000000FC19C0
    5156788,-58,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040DA18C00040C00001C00040C0000119C0
    5156809,-63,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040CC1880FD80FFC03F80FD80FFC03F19C0
    5156829,-60,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040DD18800240BEC002800240BEC00219C0
    5156850,-77,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD000000400B0200000000000000000000000019C0
    5156871,-58,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040DA18C00040C00001C00040C0000119C0
    5156892,-74,38,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040C118403EC00080FC403EC00080FC19C0
    5156912,-63,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040D3188002C000803D8002C000803D19C0
    5156933,-58,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040DA18C00040C00001C00040C0000119C0
    5159110,-67,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040CD18C03DC000C0FBC03DC000C0FB19C0
