# 6201, 1589651660
#  dongle_time, rssi, mac, adv_packet                                                              
   18256187, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040600700000000000000000000000019C0
   18256287, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040600700000000000000000000000019C0
   18258625, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040600700000000000000000000000019C0
   18258732, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040600700000000000000000000000019C0
   18258841, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040600700000000000000000000000019C0
   18261181, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040610700000000000000000000000019C0
   18261285, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040610700000000000000000000000019C0
   18261392, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040610700000000000000000000000019C0
   18263893, -89, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040610700000000000000000000000019C0
   18263999, -90, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040610700000000000000000000000019C0
   18266325, -88, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040610700000000000000000000000019C0
   18266429, -88, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040610700000000000000000000000019C0
   18266532, -88, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040610700000000000000000000000019C0
   18268863, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040610700000000000000000000000019C0
   18268969, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040610700000000000000000000000019C0
   18269076, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040610700000000000000000000000019C0
   18271412, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040620700000000000000000000000019C0
   18271517, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040620700000000000000000000000019C0
   18271621, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040620700000000000000000000000019C0
   18274041, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040620700000000000000000000000019C0
   18274144, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040620700000000000000000000000019C0
   18274245, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040620700000000000000000000000019C0
   18276580, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040620700000000000000000000000019C0
   18276684, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040620700000000000000000000000019C0
   18276790, -88, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040620700000000000000000000000019C0
   18281713, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040630700000000000000000000000019C0
   18281818, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040630700000000000000000000000019C0
   18281921, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040630700000000000000000000000019C0
   18284257, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040630700000000000000000000000019C0
   18284366, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040630700000000000000000000000019C0
   18284472, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040630700000000000000000000000019C0
   18286785, -89, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040630700000000000000000000000019C0
   18289327, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040630700000000000000000000000019C0
   18289429, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040630700000000000000000000000019C0
   18289539, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040630700000000000000000000000019C0
   18291959, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040630700000000000000000000000019C0
   18292062, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040640700000000000000000000000019C0
   18292165, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040640700000000000000000000000019C0
   18294479, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040640700000000000000000000000019C0
   18294580, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040640700000000000000000000000019C0
   18294681, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040640700000000000000000000000019C0
   18297017, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040640700000000000000000000000019C0
   18297119, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040640700000000000000000000000019C0
   18297221, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040640700000000000000000000000019C0
   18299649, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040640700000000000000000000000019C0
   18299751, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040640700000000000000000000000019C0
   18299857, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040640700000000000000000000000019C0
   18302277, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040640700000000000000000000000019C0
   18302381, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040640700000000000000000000000019C0
   18304812, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040650700000000000000000000000019C0
   18304915, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040650700000000000000000000000019C0
   18307243, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040650700000000000000000000000019C0
   18307348, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040650700000000000000000000000019C0
   18307448, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040650700000000000000000000000019C0
   18309879, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040650700000000000000000000000019C0
   18309985, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040650700000000000000000000000019C0
   18310094, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040650700000000000000000000000019C0
   18312435, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040650700000000000000000000000019C0
   18312538, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040650700000000000000000000000019C0
   18315006, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040660700000000000000000000000019C0
   18315108, -88, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040660700000000000000000000000019C0
   18315208, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040660700000000000000000000000019C0
   18317541, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040660700000000000000000000000019C0
   18317642, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040660700000000000000000000000019C0
   18317751, -88, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040660700000000000000000000000019C0
   18320298, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040660700000000000000000000000019C0
   18322643, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040660700000000000000000000000019C0
   18322747, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040660700000000000000000000000019C0
   18322852, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040660700000000000000000000000019C0
   18325169, -88, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040670700000000000000000000000019C0
   18325381, -88, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040670700000000000000000000000019C0
   18327812, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040670700000000000000000000000019C0
   18327917, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040670700000000000000000000000019C0
   18328022, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040670700000000000000000000000019C0
   18330327, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040670700000000000000000000000019C0
   18330433, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040670700000000000000000000000019C0
   18330541, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040670700000000000000000000000019C0
   18332872, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040670700000000000000000000000019C0
   18332973, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040670700000000000000000000000019C0
   18333079, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040670700000000000000000000000019C0
   18335508, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040680700000000000000000000000019C0
   18338024, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040680700000000000000000000000019C0
   18338128, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040680700000000000000000000000019C0
   18338233, -88, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040680700000000000000000000000019C0
   18340569, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040680700000000000000000000000019C0
   18340679, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040680700000000000000000000000019C0
   18340789, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040680700000000000000000000000019C0
   18343135, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040680700000000000000000000000019C0
   18343239, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040680700000000000000000000000019C0
   18343345, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040680700000000000000000000000019C0
   18345674, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040680700000000000000000000000019C0
   18345783, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040680700000000000000000000000019C0
   18345885, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040680700000000000000000000000019C0
   18348210, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040690700000000000000000000000019C0
   18348316, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040690700000000000000000000000019C0
   18348418, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040690700000000000000000000000019C0
   18350825, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040690700000000000000000000000019C0
   18350926, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040690700000000000000000000000019C0
   18351027, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040690700000000000000000000000019C0
   18353348, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040690700000000000000000000000019C0
   18353456, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040690700000000000000000000000019C0
   18353560, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040690700000000000000000000000019C0
   18358534, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406A0700000000000000000000000019C0
   18358640, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406A0700000000000000000000000019C0
   18358743, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406A0700000000000000000000000019C0
   18361187, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406A0700000000000000000000000019C0
   18363614, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406A0700000000000000000000000019C0
   18363719, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406A0700000000000000000000000019C0
   18363821, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406A0700000000000000000000000019C0
   18366152, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406A0700000000000000000000000019C0
   18366253, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406A0700000000000000000000000019C0
   18366354, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406A0700000000000000000000000019C0
   18368689, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406B0700000000000000000000000019C0
   18368794, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406B0700000000000000000000000019C0
   18368898, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406B0700000000000000000000000019C0
   18371230, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406B0700000000000000000000000019C0
   18371331, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406B0700000000000000000000000019C0
   18371434, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406B0700000000000000000000000019C0
   18371541, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406B0700000000000000000000000019C0
   18373860, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406B0700000000000000000000000019C0
   18373960, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406B0700000000000000000000000019C0
   18374063, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406B0700000000000000000000000019C0
   18376486, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406B0700000000000000000000000019C0
   18376594, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406B0700000000000000000000000019C0
   18378943, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406C0700000000000000000000000019C0
   18379052, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406C0700000000000000000000000019C0
   18379161, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406C0700000000000000000000000019C0
   18381589, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406C0700000000000000000000000019C0
   18381689, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406C0700000000000000000000000019C0
   18384131, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406C0700000000000000000000000019C0
   18384233, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406C0700000000000000000000000019C0
   18384333, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406C0700000000000000000000000019C0
   18386636, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406C0700000000000000000000000019C0
   18386737, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406C0700000000000000000000000019C0
   18386847, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406C0700000000000000000000000019C0
   18389181, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406C0700000000000000000000000019C0
   18389285, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406D0700000000000000000000000019C0
   18389394, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406D0700000000000000000000000019C0
   18391732, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406D0700000000000000000000000019C0
   18391837, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406D0700000000000000000000000019C0
   18391941, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406D0700000000000000000000000019C0
   18394272, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406D0700000000000000000000000019C0
   18394374, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406D0700000000000000000000000019C0
   18394474, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406D0700000000000000000000000019C0
   18394579, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406D0700000000000000000000000019C0
   18396919, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406D0700000000000000000000000019C0
   18397021, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406D0700000000000000000000000019C0
   18397127, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406D0700000000000000000000000019C0
   18399454, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406D0700000000000000000000000019C0
   18399558, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406D0700000000000000000000000019C0
   18399665, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406D0700000000000000000000000019C0
   18401978, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406E0700000000000000000000000019C0
   18402086, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406E0700000000000000000000000019C0
   18402195, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406E0700000000000000000000000019C0
   18404516, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406E0700000000000000000000000019C0
   18404616, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406E0700000000000000000000000019C0
   18404719, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406E0700000000000000000000000019C0
   18404823, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406E0700000000000000000000000019C0
   18407153, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406E0700000000000000000000000019C0
   18407357, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406E0700000000000000000000000019C0
   18409689, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406E0700000000000000000000000019C0
   18409796, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406E0700000000000000000000000019C0
   18409898, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406E0700000000000000000000000019C0
   18412221, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406F0700000000000000000000000019C0
   18412323, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406F0700000000000000000000000019C0
   18412426, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406F0700000000000000000000000019C0
   18414850, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406F0700000000000000000000000019C0
   18414957, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406F0700000000000000000000000019C0
   18417402, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406F0700000000000000000000000019C0
   18417510, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406F0700000000000000000000000019C0
   18417618, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406F0700000000000000000000000019C0
   18419967, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406F0700000000000000000000000019C0
   18420067, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406F0700000000000000000000000019C0
   18420169, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000406F0700000000000000000000000019C0
   18425005, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040700700000000000000000000000019C0
   18425112, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040700700000000000000000000000019C0
   18425217, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040700700000000000000000000000019C0
   18427639, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040700700000000000000000000000019C0
   18427739, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040700700000000000000000000000019C0
   18432719, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040710700000000000000000000000019C0
   18432823, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040710700000000000000000000000019C0
   18432925, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040710700000000000000000000000019C0
   18435247, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040710700000000000000000000000019C0
   18435349, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040710700000000000000000000000019C0
   18435455, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040710700000000000000000000000019C0
   18440439, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040710700000000000000000000000019C0
   18440542, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040710700000000000000000000000019C0
   18440652, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040710700000000000000000000000019C0
   18442979, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040710700000000000000000000000019C0
   18443089, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040710700000000000000000000000019C0
